item,nome,fase,tipo,lda,dn,metragem,nfases,codinome
494,S0FQ97,1,1,1469.0,36.0,63.0,5,1701
495,S0FQ97,2,1,1469.0,26.0,893.0,5,1701
496,S0FQ97,3,1,1469.0,17.5,1760.0,5,1701
497,S0FQ97,4,1,1469.0,12.25,852.0,5,1701
498,S0FQ97,5,1,1469.0,8.5,171.0,5,1701
499,SK13A0,1,1,2137.0,30.0,42.0,4,1734
500,SK13A0,2,1,2137.0,17.5,862.0,4,1734
501,SK13A0,3,1,2137.0,12.25,650.0,4,1734
502,SK13A0,4,1,2137.0,8.5,965.0,4,1734
503,4LI5A8,1,1,1858.0,36.0,64.0,6,473
504,4LI5A8,2,1,1858.0,26.0,810.0,6,473
505,4LI5A8,3,1,1858.0,20.0,1445.0,6,473
506,4LI5A8,4,1,1858.0,14.75,1692.0,6,473
507,4LI5A8,5,1,1858.0,12.25,292.0,6,473
508,4LI5A8,6,1,1858.0,8.5,559.0,6,473
509,816S4F,1,1,2153.0,36.0,63.0,5,783
510,816S4F,2,1,2153.0,26.0,684.0,5,783
511,816S4F,3,1,2153.0,17.5,973.0,5,783
512,816S4F,4,1,2153.0,12.25,947.0,5,783
513,816S4F,5,1,2153.0,8.5,657.0,5,783
519,R4A264,1,1,1880.0,36.0,60.0,5,1666
520,R4A264,2,1,1880.0,26.0,567.0,5,1666
521,R4A264,3,1,1880.0,17.5,476.0,5,1666
522,R4A264,4,1,1880.0,12.25,827.0,5,1666
523,R4A264,5,1,1880.0,8.5,430.0,5,1666
529,I4K3DJ,1,1,1710.0,30.0,45.0,3,1309
530,I4K3DJ,2,1,1710.0,17.5,1032.0,3,1309
531,I4K3DJ,3,1,1710.0,12.25,865.0,3,1309
532,E8OE3N,1,1,1935.0,36.0,65.0,2,1143
533,E8OE3N,2,1,1935.0,26.0,839.0,2,1143
534,318OPZ,1,1,1934.0,36.0,63.0,5,317
535,318OPZ,2,1,1934.0,26.0,752.0,5,317
536,318OPZ,3,1,1934.0,17.5,2014.0,5,317
537,318OPZ,4,1,1934.0,12.25,1590.0,5,317
538,318OPZ,5,1,1934.0,8.5,687.0,5,317
545,J35393,1,1,980.0,36.0,48.0,3,1350
546,J35393,2,1,980.0,17.5,864.0,3,1350
547,J35393,3,1,980.0,12.25,980.0,3,1350
548,7TNH55,1,1,1222.0,36.0,51.0,4,761
549,7TNH55,2,1,1222.0,26.0,724.0,4,761
550,7TNH55,3,1,1222.0,16.0,502.0,4,761
551,7TNH55,4,1,1222.0,12.25,1722.0,4,761
558,PD1L14,1,1,1206.0,36.0,46.0,3,1612
559,PD1L14,2,1,1206.0,17.5,648.0,3,1612
560,PD1L14,3,1,1206.0,12.25,1063.0,3,1612
561,LCFP2Y,1,1,913.0,36.0,61.0,4,1453
562,LCFP2Y,2,1,913.0,17.5,1011.0,4,1453
563,LCFP2Y,3,1,913.0,12.25,1490.0,4,1453
564,LCFP2Y,4,1,913.0,8.5,905.0,4,1453
569,92JB5L,1,1,1538.0,36.0,49.0,1,893
570,O74414,1,1,1537.0,36.0,61.0,4,1548
571,O74414,2,1,1537.0,26.0,595.0,4,1548
572,O74414,3,1,1537.0,17.5,824.0,4,1548
573,O74414,4,1,1537.0,12.25,1070.0,4,1548
578,2FR9DX,1,1,2008.0,36.0,63.0,6,269
579,2FR9DX,2,1,2008.0,26.0,821.0,6,269
580,2FR9DX,3,1,2008.0,17.5,998.0,6,269
581,2FR9DX,4,1,2008.0,12.25,588.0,6,269
582,2FR9DX,4,1,2008.0,14.75,170.0,6,269
583,2FR9DX,5,1,2008.0,8.5,1059.0,6,269
599,CS6Q6N,1,1,1977.0,42.0,60.0,4,1078
600,CS6Q6N,2,1,1977.0,26.0,743.0,4,1078
601,CS6Q6N,3,1,1977.0,16.5,2071.0,4,1078
602,CS6Q6N,4,1,1977.0,12.25,307.0,4,1078
603,87BH3C,1,1,25.6,26.0,403.0,4,815
604,87BH3C,2,1,25.6,17.5,1486.0,4,815
605,87BH3C,3,1,25.6,12.25,1976.0,4,815
606,87BH3C,4,1,25.6,8.5,1488.0,4,815
607,08598S,1,1,10.0,26.0,370.0,4,43
608,08598S,2,1,10.0,17.5,801.0,4,43
609,08598S,3,1,10.0,12.25,829.0,4,43
610,08598S,4,1,10.0,8.5,702.0,4,43
611,J5YTLW,1,1,749.0,26.0,440.0,4,1356
612,J5YTLW,2,1,749.0,14.75,500.0,4,1356
613,J5YTLW,3,1,749.0,12.25,1475.0,4,1356
614,J5YTLW,4,1,749.0,8.5,737.0,4,1356
615,UE169X,1,1,17.0,26.0,456.0,6,1799
616,UE169X,2,1,17.0,17.5,1276.0,6,1799
617,UE169X,3,1,17.0,12.25,66.0,6,1799
618,UE169X,4,1,17.0,8.46875,9.0,6,1799
619,UE169X,5,1,17.0,12.25,1149.0,6,1799
620,UE169X,6,1,17.0,8.5,630.0,6,1799
621,N3XWM7,1,1,37.0,26.0,304.0,3,1503
622,N3XWM7,2,1,37.0,17.5,1851.0,3,1503
623,N3XWM7,3,1,37.0,12.25,1663.0,3,1503
624,FNHU99,1,1,60.0,26.0,432.0,8,1202
625,FNHU99,2,1,60.0,17.5,702.0,8,1202
626,FNHU99,3,1,60.0,12.25,1492.0,8,1202
627,FNHU99,4,1,60.0,8.5,350.0,8,1202
628,FNHU99,5,1,60.0,8.46875,9.0,8,1202
629,FNHU99,6,1,60.0,8.5,7.0,8,1202
630,FNHU99,7,1,60.0,8.46875,9.0,8,1202
631,FNHU99,8,1,60.0,8.5,401.0,8,1202
632,88HG6C,1,1,37.0,26.0,510.0,6,820
633,88HG6C,2,1,37.0,17.5,1637.0,6,820
634,88HG6C,3,1,37.0,12.25,304.0,6,820
635,88HG6C,4,1,37.0,8.46875,9.0,6,820
636,88HG6C,5,1,37.0,12.25,600.0,6,820
637,88HG6C,6,1,37.0,8.5,542.0,6,820
638,7NTY69,1,1,1597.0,30.0,47.0,3,753
639,7NTY69,2,1,1597.0,17.5,805.0,3,753
640,7NTY69,3,1,1597.0,12.25,1032.0,3,753
641,Y1C5VU,1,1,1638.0,26.0,64.0,3,1923
642,Y1C5VU,2,1,1638.0,17.5,813.0,3,1923
643,Y1C5VU,3,1,1638.0,12.25,795.0,3,1923
644,971CI7,1,1,18.5,26.0,366.0,8,914
645,971CI7,2,1,18.5,17.5,1134.0,8,914
646,971CI7,3,1,18.5,12.25,1351.0,8,914
647,971CI7,4,1,18.5,8.5,492.0,8,914
648,971CI7,5,1,18.5,8.46875,8.0,8,914
649,971CI7,6,1,18.5,8.5,334.0,8,914
650,971CI7,7,1,18.5,8.46875,7.0,8,914
651,971CI7,8,1,18.5,8.5,21.0,8,914
652,PZBHOW,1,1,44.0,26.0,393.0,3,1626
653,PZBHOW,2,1,44.0,17.5,3134.0,3,1626
654,PZBHOW,3,1,44.0,12.25,824.0,3,1626
655,692533,1,1,67.0,26.0,504.0,9,628
656,692533,2,1,67.0,17.5,1197.0,9,628
657,692533,3,1,67.0,12.25,1011.0,9,628
658,692533,4,1,67.0,8.46875,9.0,9,628
659,692533,5,1,67.0,12.25,85.0,9,628
660,692533,5,1,67.0,8.5,0.0,9,628
661,692533,6,1,67.0,8.46875,9.0,9,628
662,692533,7,1,67.0,12.25,102.0,9,628
663,692533,8,1,67.0,8.46875,9.0,9,628
664,6M6E76,1,1,62.0,26.0,448.0,7,652
665,6M6E76,2,1,62.0,17.5,1096.0,7,652
666,6M6E76,3,1,62.0,12.25,841.0,7,652
667,6M6E76,4,1,62.0,8.46875,6.0,7,652
668,6M6E76,5,1,62.0,12.25,365.0,7,652
669,6M6E76,6,1,62.0,8.46875,9.0,7,652
670,6M6E76,7,1,62.0,12.25,10.0,7,652
671,1Q1VL9,1,1,14.5,26.0,468.0,5,183
672,1Q1VL9,2,1,14.5,17.5,1289.0,5,183
673,1Q1VL9,3,1,14.5,12.25,875.0,5,183
674,1Q1VL9,4,1,14.5,8.46875,1.0,5,183
675,1Q1VL9,5,1,14.5,12.25,281.0,5,183
676,F379CJ,1,1,68.0,26.0,338.0,3,1175
677,F379CJ,2,1,68.0,17.5,1297.0,3,1175
678,F379CJ,3,1,68.0,12.25,15.0,3,1175
679,9RD6L6,1,1,1839.0,26.0,526.0,1,960
680,054G4N,1,1,1841.0,30.0,46.0,5,23
681,054G4N,2,1,1841.0,26.0,478.0,5,23
682,054G4N,3,1,1841.0,16.0,1128.0,5,23
683,054G4N,4,1,1841.0,12.25,1253.0,5,23
684,054G4N,5,1,1841.0,8.5,650.0,5,23
685,363654,1,1,66.0,26.0,340.0,3,333
686,363654,2,1,66.0,17.5,940.0,3,333
687,363654,3,1,66.0,12.25,768.0,3,333
688,GDGO55,1,1,58.0,26.0,358.0,3,1246
689,GDGO55,2,1,58.0,17.5,751.0,3,1246
690,GDGO55,3,1,58.0,12.25,1151.0,3,1246
691,48N1TT,1,1,1830.0,16.0,888.0,1,447
692,IER9XO,1,1,1838.0,16.0,875.0,3,1321
693,IER9XO,2,1,1838.0,12.25,1013.0,3,1321
694,IER9XO,3,1,1838.0,8.5,450.0,3,1321
695,12A6X3,1,1,1710.0,17.5,890.0,2,117
696,12A6X3,2,1,1710.0,12.25,886.0,2,117
697,863V0S,1,1,1799.0,16.0,915.0,3,810
698,863V0S,2,1,1799.0,12.25,857.0,3,810
699,863V0S,3,1,1799.0,8.5,394.0,3,810
700,O856UE,1,1,1241.0,26.0,14.0,3,1553
701,O856UE,2,1,1241.0,16.0,996.0,3,1553
702,O856UE,3,1,1241.0,12.25,1604.0,3,1553
703,9M1G22,1,1,2081.0,16.0,1004.0,3,952
704,9M1G22,2,1,2081.0,12.25,908.0,3,952
705,9M1G22,3,1,2081.0,8.5,1032.0,3,952
706,JS6O91,1,1,1728.0,16.0,1180.0,1,1382
707,581TKZ,1,1,1728.0,26.0,69.0,6,534
708,581TKZ,2,1,1728.0,16.0,928.0,6,534
709,581TKZ,3,1,1728.0,12.25,1832.0,6,534
710,581TKZ,4,1,1728.0,8.5,1049.0,6,534
711,581TKZ,5,1,1728.0,12.25,0.0,6,534
712,581TKZ,6,1,1728.0,8.5,119.0,6,534
713,91TA36,1,1,1888.0,26.0,12.0,5,887
714,91TA36,2,1,1888.0,17.5,38.0,5,887
715,91TA36,3,1,1888.0,26.0,20.0,5,887
716,91TA36,4,1,1888.0,17.5,783.0,5,887
717,91TA36,5,1,1888.0,12.25,1836.0,5,887
718,9U1QO4,1,1,1722.0,26.0,12.0,3,963
719,9U1QO4,2,1,1722.0,16.0,924.0,3,963
720,9U1QO4,3,1,1722.0,12.25,1729.0,3,963
721,19IS60,1,1,1880.0,26.0,69.0,3,149
722,19IS60,2,1,1880.0,17.5,1036.0,3,149
723,19IS60,3,1,1880.0,12.25,1705.0,3,149
724,D0B6ST,1,1,2243.0,26.0,388.0,6,1084
725,D0B6ST,2,1,2243.0,17.5,46.0,6,1084
726,D0B6ST,3,1,2243.0,26.0,203.0,6,1084
727,D0B6ST,4,1,2243.0,16.0,816.0,6,1084
728,D0B6ST,5,1,2243.0,12.25,1473.0,6,1084
729,D0B6ST,6,1,2243.0,8.5,317.0,6,1084
733,0I9FXS,1,1,0.0,24.0,48.0,6,60
734,0I9FXS,2,1,0.0,16.0,602.0,6,60
735,0I9FXS,3,1,0.0,12.25,924.0,6,60
736,0I9FXS,4,1,0.0,8.5,246.0,6,60
737,0I9FXS,5,1,0.0,8.46875,5.0,6,60
738,0I9FXS,6,1,0.0,8.5,174.0,6,60
739,Q8I514,1,1,1639.0,26.0,562.0,3,1634
740,Q8I514,2,1,1639.0,17.5,465.0,3,1634
741,Q8I514,3,1,1639.0,12.25,994.0,3,1634
742,GS9XP7,1,1,2066.0,36.0,63.0,6,1259
743,GS9XP7,2,1,2066.0,26.0,459.0,6,1259
744,GS9XP7,3,1,2066.0,17.5,1089.0,6,1259
745,GS9XP7,4,1,2066.0,12.25,943.0,6,1259
746,GS9XP7,5,1,2066.0,8.5,754.0,6,1259
747,GS9XP7,6,1,2066.0,6.125,295.0,6,1259
748,P4U2J3,1,1,1253.0,42.0,11.0,7,1593
749,P4U2J3,2,1,1253.0,36.0,80.0,7,1593
750,P4U2J3,3,1,1253.0,26.0,548.0,7,1593
751,P4U2J3,4,1,1253.0,17.5,520.0,7,1593
752,P4U2J3,5,1,1253.0,12.25,277.0,7,1593
753,P4U2J3,6,1,1253.0,8.5,598.0,7,1593
754,P4U2J3,7,1,1253.0,6.125,154.0,7,1593
755,2MH517,1,1,335.0,36.0,65.0,3,281
756,2MH517,2,1,335.0,17.5,1217.0,3,281
757,2MH517,3,1,335.0,12.25,2596.0,3,281
758,OSPBW2,1,1,0.0,17.5,380.0,3,1577
759,OSPBW2,2,1,0.0,12.25,1283.0,3,1577
760,OSPBW2,3,1,0.0,8.5,1683.0,3,1577
761,3KFAJG,1,1,2061.0,36.0,74.0,9,369
762,3KFAJG,2,1,2061.0,26.0,442.0,9,369
763,3KFAJG,3,1,2061.0,17.5,5.0,9,369
764,3KFAJG,4,1,2061.0,12.25,793.0,9,369
765,3KFAJG,5,1,2061.0,17.5,0.0,9,369
766,3KFAJG,5,1,2061.0,8.5,448.0,9,369
767,3KFAJG,6,1,2061.0,20.0,0.0,9,369
768,3KFAJG,7,1,2061.0,14.75,999.0,9,369
769,3KFAJG,8,1,2061.0,12.25,1985.0,9,369
770,XB2278,1,1,0.0,17.5,410.0,4,1907
771,XB2278,2,1,0.0,12.25,1404.0,4,1907
772,XB2278,2,1,0.0,8.5,18.0,4,1907
773,XB2278,3,1,0.0,8.5,1019.0,4,1907
774,Z6IZCB,1,1,0.0,24.0,49.0,4,1985
775,Z6IZCB,2,1,0.0,16.0,608.0,4,1985
776,Z6IZCB,3,1,0.0,12.25,1510.0,4,1985
777,Z6IZCB,4,1,0.0,8.5,443.0,4,1985
778,S8978N,1,1,218.0,26.0,462.0,4,1720
779,S8978N,2,1,218.0,17.5,1595.0,4,1720
780,S8978N,3,1,218.0,12.25,2087.0,4,1720
781,S8978N,4,1,218.0,8.5,1041.0,4,1720
782,XK80LP,1,1,144.0,26.0,339.0,8,1912
783,XK80LP,2,1,144.0,17.5,1655.0,8,1912
784,XK80LP,3,1,144.0,12.25,2135.0,8,1912
785,XK80LP,4,1,144.0,8.5,296.0,8,1912
786,XK80LP,5,1,144.0,8.46875,27.0,8,1912
787,XK80LP,6,1,144.0,8.5,105.0,8,1912
788,XK80LP,7,1,144.0,8.46875,18.0,8,1912
789,XK80LP,8,1,144.0,8.5,174.0,8,1912
790,VHEN06,1,1,40.0,26.0,430.0,4,1835
791,VHEN06,2,1,40.0,17.5,1325.0,4,1835
792,VHEN06,3,1,40.0,12.25,1080.0,4,1835
793,VHEN06,4,1,40.0,8.5,1385.0,4,1835
794,KZU0GY,1,1,23.0,26.0,503.0,6,1434
795,KZU0GY,2,1,23.0,17.5,2082.0,6,1434
796,KZU0GY,3,1,23.0,12.25,829.0,6,1434
797,KZU0GY,4,1,23.0,8.46875,13.0,6,1434
798,KZU0GY,5,1,23.0,12.25,226.0,6,1434
799,KZU0GY,6,1,23.0,8.5,424.0,6,1434
800,O97K2E,1,1,953.0,26.0,434.0,6,1558
801,O97K2E,2,1,953.0,14.75,1700.0,6,1558
802,O97K2E,3,1,953.0,12.25,158.0,6,1558
803,O97K2E,4,1,953.0,8.46875,4.0,6,1558
804,O97K2E,5,1,953.0,12.25,421.0,6,1558
805,O97K2E,6,1,953.0,8.5,244.0,6,1558
806,Z3JRGM,1,1,26.0,26.0,251.0,8,1976
807,Z3JRGM,2,1,26.0,24.0,696.0,8,1976
808,Z3JRGM,3,1,26.0,17.5,1800.0,8,1976
809,Z3JRGM,4,1,26.0,12.25,229.0,8,1976
810,Z3JRGM,5,1,26.0,8.46875,9.0,8,1976
811,Z3JRGM,6,1,26.0,12.25,373.0,8,1976
812,Z3JRGM,7,1,26.0,8.46875,9.0,8,1976
813,Z3JRGM,8,1,26.0,12.25,567.0,8,1976
814,RKH76Z,1,1,26.0,26.0,455.0,8,1687
815,RKH76Z,2,1,26.0,17.5,1496.0,8,1687
816,RKH76Z,3,1,26.0,12.25,1015.0,8,1687
817,RKH76Z,4,1,26.0,8.46875,8.0,8,1687
818,RKH76Z,5,1,26.0,12.25,137.0,8,1687
819,RKH76Z,6,1,26.0,8.46875,9.0,8,1687
820,RKH76Z,7,1,26.0,12.25,292.0,8,1687
821,RKH76Z,8,1,26.0,8.5,57.0,8,1687
822,IQ53LA,1,1,915.0,26.0,482.0,4,1330
823,IQ53LA,2,1,915.0,14.75,986.0,4,1330
824,IQ53LA,3,1,915.0,12.25,1054.0,4,1330
825,IQ53LA,4,1,915.0,8.5,652.0,4,1330
826,3H9DI4,1,1,1198.0,26.0,472.0,6,363
827,3H9DI4,2,1,1198.0,14.75,717.0,6,363
828,3H9DI4,3,1,1198.0,12.25,278.0,6,363
829,3H9DI4,4,1,1198.0,8.46875,8.0,6,363
830,3H9DI4,5,1,1198.0,12.25,414.0,6,363
831,3H9DI4,6,1,1198.0,8.5,613.0,6,363
832,AVHF0S,1,1,1393.0,26.0,448.0,5,1000
833,AVHF0S,2,1,1393.0,14.75,431.0,5,1000
834,AVHF0S,3,1,1393.0,12.25,231.0,5,1000
835,AVHF0S,4,1,1393.0,8.46875,28.0,5,1000
836,AVHF0S,5,1,1393.0,12.25,745.0,5,1000
837,0Q52RP,1,1,1251.0,26.0,484.0,8,77
838,0Q52RP,2,1,1251.0,14.75,812.0,8,77
839,0Q52RP,3,1,1251.0,12.25,348.0,8,77
840,0Q52RP,4,1,1251.0,8.46875,18.0,8,77
841,0Q52RP,5,1,1251.0,12.25,322.0,8,77
842,0Q52RP,6,1,1251.0,8.5,101.0,8,77
843,0Q52RP,7,1,1251.0,8.46875,9.0,8,77
844,0Q52RP,8,1,1251.0,8.5,468.0,8,77
845,609J32,1,1,1155.0,26.0,407.0,8,592
846,609J32,2,1,1155.0,15.0,312.0,8,592
847,609J32,3,1,1155.0,12.25,176.0,8,592
848,609J32,4,1,1155.0,8.46875,9.0,8,592
849,609J32,5,1,1155.0,12.25,42.0,8,592
850,609J32,6,1,1155.0,8.46875,18.0,8,592
851,609J32,7,1,1155.0,12.25,316.0,8,592
852,609J32,8,1,1155.0,8.5,4.0,8,592
853,G3G5SY,1,1,637.0,26.0,411.0,6,1227
854,G3G5SY,2,1,637.0,14.75,1140.0,6,1227
855,G3G5SY,3,1,637.0,12.25,255.0,6,1227
856,G3G5SY,4,1,637.0,8.46875,7.0,6,1227
857,G3G5SY,5,1,637.0,12.25,426.0,6,1227
858,G3G5SY,6,1,637.0,8.5,809.0,6,1227
859,B3646Z,1,1,882.0,26.0,414.0,4,1011
860,B3646Z,2,1,882.0,14.75,671.0,4,1011
861,B3646Z,3,1,882.0,12.25,1150.0,4,1011
862,B3646Z,4,1,882.0,8.5,674.0,4,1011
863,54N483,1,1,252.0,26.0,337.0,5,519
864,54N483,2,1,252.0,17.5,1400.0,5,519
865,54N483,3,1,252.0,12.25,810.0,5,519
866,54N483,4,1,252.0,8.46875,9.0,5,519
867,54N483,5,1,252.0,12.25,208.0,5,519
868,TP9GT6,1,1,551.0,26.0,461.0,1,1777
869,H09I8M,1,1,550.0,26.0,469.0,6,1265
870,H09I8M,2,1,550.0,14.75,516.0,6,1265
871,H09I8M,3,1,550.0,12.25,1069.0,6,1265
872,H09I8M,4,1,550.0,8.5,143.0,6,1265
873,H09I8M,5,1,550.0,8.46875,15.0,6,1265
874,H09I8M,6,1,550.0,8.5,235.0,6,1265
875,C8H2V6,1,1,853.0,26.0,417.0,8,1059
876,C8H2V6,2,1,853.0,14.75,424.0,8,1059
877,C8H2V6,3,1,853.0,12.25,1065.0,8,1059
878,C8H2V6,4,1,853.0,8.5,304.0,8,1059
879,C8H2V6,5,1,853.0,8.46875,15.0,8,1059
880,C8H2V6,6,1,853.0,8.5,69.0,8,1059
881,C8H2V6,7,1,853.0,8.46875,6.0,8,1059
882,C8H2V6,8,1,853.0,8.5,718.0,8,1059
883,B3V668,1,1,79.0,26.0,401.0,3,1012
884,B3V668,2,1,79.0,17.5,1295.0,3,1012
885,B3V668,3,1,79.0,12.25,526.0,3,1012
893,VE3NP5,1,1,889.0,26.0,399.0,5,1832
894,VE3NP5,2,1,889.0,14.75,1099.0,5,1832
895,VE3NP5,3,1,889.0,8.5,79.0,5,1832
896,VE3NP5,4,1,889.0,8.46875,7.0,5,1832
897,VE3NP5,5,1,889.0,8.5,554.0,5,1832
898,XCO6J8,1,1,792.0,14.75,52.0,6,1908
899,XCO6J8,2,1,792.0,26.0,324.0,6,1908
900,XCO6J8,3,1,792.0,14.75,1103.0,6,1908
901,XCO6J8,4,1,792.0,8.5,127.0,6,1908
902,XCO6J8,5,1,792.0,8.46875,19.0,6,1908
903,XCO6J8,6,1,792.0,8.5,726.0,6,1908
904,JH7P6Y,1,1,133.0,26.0,74.0,1,1372
905,X949DC,1,1,133.5,26.0,494.0,6,1901
906,X949DC,2,1,133.5,17.5,1965.0,6,1901
907,X949DC,3,1,133.5,12.25,1503.0,6,1901
908,X949DC,4,1,133.5,8.5,807.0,6,1901
909,X949DC,5,1,133.5,0.0,9.0,6,1901
910,X949DC,5,1,133.5,6.5,244.0,6,1901
911,BCY75J,1,1,118.0,36.0,74.0,8,1027
912,BCY75J,2,1,118.0,26.0,200.0,8,1027
913,BCY75J,3,1,118.0,24.0,930.0,8,1027
914,BCY75J,4,1,118.0,17.5,2119.0,8,1027
915,BCY75J,5,1,118.0,12.25,1336.0,8,1027
916,BCY75J,6,1,118.0,8.5,608.0,8,1027
917,BCY75J,7,1,118.0,8.46875,18.0,8,1027
918,BCY75J,8,1,118.0,8.5,152.0,8,1027
919,OKBG61,1,1,195.0,26.0,407.0,4,1570
920,OKBG61,2,1,195.0,17.5,1310.0,4,1570
921,OKBG61,3,1,195.0,12.25,813.0,4,1570
922,OKBG61,4,1,195.0,8.5,700.0,4,1570
923,445LQP,1,1,248.0,26.0,404.0,6,424
924,445LQP,2,1,248.0,17.5,1156.0,6,424
925,445LQP,3,1,248.0,12.25,1174.0,6,424
926,445LQP,4,1,248.0,8.5,33.0,6,424
927,445LQP,5,1,248.0,8.46875,9.0,6,424
928,445LQP,6,1,248.0,8.5,701.0,6,424
929,R8K3IF,1,1,472.0,26.0,416.0,4,1675
930,R8K3IF,2,1,472.0,17.5,995.0,4,1675
931,R8K3IF,3,1,472.0,12.25,919.0,4,1675
932,R8K3IF,4,1,472.0,8.5,1071.0,4,1675
933,DFAIV4,1,1,22.0,26.0,472.0,8,1109
934,DFAIV4,2,1,22.0,17.5,1103.0,8,1109
935,DFAIV4,3,1,22.0,12.25,3.0,8,1109
936,DFAIV4,4,1,22.0,8.46875,9.0,8,1109
937,DFAIV4,5,1,22.0,12.25,251.0,8,1109
938,DFAIV4,6,1,22.0,8.46875,18.0,8,1109
939,DFAIV4,7,1,22.0,12.25,423.0,8,1109
940,DFAIV4,8,1,22.0,8.5,561.0,8,1109
941,9KJ9Z9,1,1,138.0,26.0,346.0,6,951
942,9KJ9Z9,2,1,138.0,17.5,1562.0,6,951
943,9KJ9Z9,3,1,138.0,12.25,1624.0,6,951
944,9KJ9Z9,4,1,138.0,8.5,18.0,6,951
945,9KJ9Z9,5,1,138.0,12.25,432.0,6,951
946,9KJ9Z9,6,1,138.0,8.5,964.0,6,951
947,7U0JAX,1,1,788.0,26.0,352.0,7,763
948,7U0JAX,2,1,788.0,14.75,1200.0,7,763
949,7U0JAX,3,1,788.0,8.5,61.0,7,763
950,7U0JAX,4,1,788.0,8.46875,5.0,7,763
951,7U0JAX,5,1,788.0,8.5,70.0,7,763
952,7U0JAX,6,1,788.0,8.46875,4.0,7,763
953,7U0JAX,7,1,788.0,8.5,573.0,7,763
954,Z0XLUW,1,1,109.0,26.0,368.0,4,1968
955,Z0XLUW,2,1,109.0,17.5,1286.0,4,1968
956,Z0XLUW,3,1,109.0,12.25,1212.0,4,1968
957,Z0XLUW,4,1,109.0,8.5,605.0,4,1968
958,12K0E3,1,1,95.6,26.0,73.0,1,119
959,NTMRF5,1,1,96.0,26.0,385.0,3,1534
960,NTMRF5,2,1,96.0,17.5,1145.0,3,1534
961,NTMRF5,3,1,96.0,12.25,1858.0,3,1534
962,23AB4N,1,1,72.0,26.0,400.0,8,224
963,23AB4N,2,1,72.0,17.5,1182.0,8,224
964,23AB4N,3,1,72.0,12.25,884.0,8,224
965,23AB4N,4,1,72.0,8.5,4.0,8,224
966,23AB4N,5,1,72.0,8.46875,18.0,8,224
967,23AB4N,6,1,72.0,8.5,89.0,8,224
968,23AB4N,7,1,72.0,8.46875,9.0,8,224
969,23AB4N,8,1,72.0,8.5,1156.0,8,224
970,5P464S,1,1,286.0,26.0,399.0,3,569
971,5P464S,2,1,286.0,17.5,1152.0,3,569
972,5P464S,3,1,286.0,12.25,1588.0,3,569
973,9C51E1,1,1,1353.0,26.0,423.0,3,934
974,9C51E1,2,1,1353.0,14.75,700.0,3,934
975,9C51E1,3,1,1353.0,12.25,1050.0,3,934
976,ES6398,1,1,705.0,26.0,489.0,6,1159
977,ES6398,2,1,705.0,14.75,464.0,6,1159
978,ES6398,3,1,705.0,12.25,836.0,6,1159
979,ES6398,4,1,705.0,8.5,444.0,6,1159
980,ES6398,5,1,705.0,8.46875,15.0,6,1159
981,ES6398,6,1,705.0,8.5,173.0,6,1159
982,X7X269,1,1,130.0,26.0,345.0,5,1898
983,X7X269,2,1,130.0,12.25,1310.0,5,1898
984,X7X269,3,1,130.0,8.5,756.0,5,1898
985,X7X269,4,1,130.0,8.46875,18.0,5,1898
986,X7X269,5,1,130.0,8.5,583.0,5,1898
987,2DT0QA,1,1,118.0,26.0,360.0,3,264
988,2DT0QA,2,1,118.0,17.5,1164.0,3,264
989,2DT0QA,3,1,118.0,12.25,1115.0,3,264
990,T4R3KC,1,1,135.0,26.0,647.0,1,1755
991,I085E9,1,1,135.0,26.0,647.0,5,1301
992,I085E9,2,1,135.0,17.5,690.0,5,1301
993,I085E9,3,1,135.0,12.25,1545.0,5,1301
994,I085E9,4,1,135.0,8.5,363.0,5,1301
995,I085E9,5,1,135.0,6.125,70.0,5,1301
996,PCJ2UW,1,1,869.0,26.0,636.0,2,1610
997,PCJ2UW,2,1,869.0,12.25,2015.0,2,1610
998,K624ZX,1,1,625.0,26.0,371.0,4,1401
999,K624ZX,2,1,625.0,14.75,517.0,4,1401
1000,K624ZX,3,1,625.0,12.25,1025.0,4,1401
1001,K624ZX,4,1,625.0,8.5,484.0,4,1401
1002,1WA65T,1,1,1056.0,26.0,438.0,4,195
1003,1WA65T,2,1,1056.0,14.75,140.0,4,195
1004,1WA65T,3,1,1056.0,12.25,1096.0,4,195
1005,1WA65T,4,1,1056.0,8.5,1020.0,4,195
1006,D0D60A,1,1,925.0,26.0,472.0,6,1085
1007,D0D60A,2,1,925.0,14.75,409.0,6,1085
1008,D0D60A,3,1,925.0,12.25,933.0,6,1085
1009,D0D60A,4,1,925.0,8.5,136.0,6,1085
1010,D0D60A,5,1,925.0,8.46875,10.0,6,1085
1011,D0D60A,6,1,925.0,8.5,630.0,6,1085
1012,7DNL68,1,1,14.0,26.0,423.0,6,732
1013,7DNL68,2,1,14.0,17.5,1340.0,6,732
1014,7DNL68,3,1,14.0,12.25,657.0,6,732
1015,7DNL68,4,1,14.0,8.46875,18.0,6,732
1016,7DNL68,5,1,14.0,12.25,53.0,6,732
1017,7DNL68,6,1,14.0,8.5,1141.0,6,732
1018,AB78H5,1,1,639.0,26.0,407.0,4,993
1019,AB78H5,2,1,639.0,14.75,1067.0,4,993
1020,AB78H5,3,1,639.0,12.25,930.0,4,993
1021,AB78H5,4,1,639.0,8.5,662.0,4,993
1022,VT9W1B,1,1,94.0,26.0,381.0,3,1844
